RowID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
7109,Kerala,KOTTAYAM,2019,Whole Year,Cashewnut,468.81,117.34
7110,Punjab,MOGA,2011,Kharif,Maize,1000,3000
7111,Kerala,KOTTAYAM,2020,Whole Year,Coconut,27500,131000000
7112,Andhra Pradesh,ANANTAPUR,2009,Rabi,Linseed,5,1
7113,Madhya Pradesh,ANUPPUR,2020,Rabi,Peas & beans (Pulses),2273,1077
7114,Bihar,SAHARSA,2016,Rabi,Potato,432,2303
7115,Karnataka,MANDYA,2019,Rabi,Dry chillies,61,144
7116,Karnataka,BAGALKOT,2008,Kharif,Bajra,41232,41300
7117,Manipur,UKHRUL,2010,Kharif,Rice,13270,24370
7118,Rajasthan,SAWAI MADHOPUR,2006,Rabi,Peas & beans (Pulses),42,40
7119,Assam,KAMRUP,2020,Kharif,Arhar/Tur,187,168
7120,Bihar,SITAMARHI,2010,Autumn,Maize,483,1044
7121,Meghalaya,WEST KHASI HILLS,2021,Autumn,Rice,25,62
7122,Gujarat,AHMADABAD,2013,Kharif,Urad,400,300
7123,Karnataka,KOPPAL,2021,Summer,Cowpea(Lobia),2956,1059
7124,Karnataka,HASSAN,2016,Whole Year,Banana,3403,42211
7125,Madhya Pradesh,BARWANI,2016,Whole Year,Small millets,701,172
7126,Telangana,ADILABAD,2012,Whole Year,Garlic,138,
7127,Chhattisgarh,DANTEWADA,2012,Kharif,Jowar,3406,1478
7128,Gujarat,AHMADABAD,2016,Kharif,Tobacco,600,900
7129,Gujarat,PANCH MAHALS,2013,Rabi,Jowar,1600,800
7130,Karnataka,BIJAPUR,2010,Rabi,Other  Rabi pulses,60,8
7131,Bihar,ROHTAS,2007,Whole Year,Sugarcane,501,12630
7132,Rajasthan,JAIPUR,2015,Rabi,Linseed,6,5
7133,Uttar Pradesh,SAHARANPUR,2017,Summer,Maize,7,10
7134,Karnataka,BELLARY,2007,Rabi,Urad,107,40
7135,Arunachal Pradesh,CHANGLANG,2020,Whole Year,Turmeric,85,553
7136,Gujarat,RAJKOT,2006,Kharif,Cotton(lint),153100,567300
7137,Uttar Pradesh,BAHRAICH,2016,Kharif,Urad,1155,621
7138,West Bengal,DARJEELING,2017,Rabi,Wheat,1999,3344
7139,Chhattisgarh,JASHPUR,2010,Rabi,Other  Rabi pulses,32,8
7140,Odisha,KHORDHA,2008,Rabi,Linseed,40,10
7141,Uttar Pradesh,MUZAFFARNAGAR,2021,Rabi,Coriander,3,1
7142,Chhattisgarh,KORBA,2013,Kharif,Other Kharif pulses,716,267
7143,Assam,DHEMAJI,2016,Kharif,Cotton(lint),6,3
7144,Tamil Nadu,CUDDALORE,2016,Whole Year,Bajra,1842,2914
7145,West Bengal,PURULIA,2021,Autumn,Maize,6189,10665
7146,Telangana,NALGONDA,2012,Kharif,Sunflower,1029,586
7147,Karnataka,CHITRADURGA,2014,Kharif,Maize,59519,105020
7148,Bihar,PASHCHIM CHAMPARAN,2018,Summer,Maize,3949,11683
7149,Odisha,ANUGUL,2022,Winter,Sesamum,679,153.5
7150,Uttar Pradesh,BIJNOR,2005,Summer,Moong(Green Gram),136,58
7151,Kerala,KOLLAM,2011,Whole Year,Arecanut,2322,1380
7152,Telangana,NIZAMABAD,2005,Rabi,Jowar,24800,15700
7153,Karnataka,GADAG,2012,Kharif,Sunflower,18049,8617
7154,Himachal Pradesh,MANDI,2010,Whole Year,Dry chillies,161,37
7155,Andhra Pradesh,EAST GODAVARI,2017,Kharif,Horse-gram,128,87
7156,Karnataka,CHAMARAJANAGAR,2019,Kharif,Onion,2591,19640
7157,Bihar,AURANGABAD,2014,Kharif,Ragi,13,11
7158,Karnataka,SHIMOGA,2016,Kharif,Sesamum,75,38
7159,Madhya Pradesh,SEONI,2019,Whole Year,Garlic,253,794
7160,Jammu and Kashmir,JAMMU,2010,Kharif,Bajra,11619,6961
7161,Uttar Pradesh,MORADABAD,2011,Kharif,Sesamum,364,47
7162,Arunachal Pradesh,WEST KAMENG,2006,Whole Year,Dry ginger,45,68
7163,Uttar Pradesh,MORADABAD,2013,Whole Year,Onion,306,3945
7164,Uttar Pradesh,BAGHPAT,2011,Kharif,Moong(Green Gram),10,6
7165,Bihar,JEHANABAD,2019,Kharif,Sesamum,121,106
7166,West Bengal,HOWRAH,2008,Kharif,Jute,6771,101330
7167,Maharashtra,NAGPUR,2022,Kharif,Soyabean,220400,79500
7168,Uttar Pradesh,AZAMGARH,2010,Whole Year,Turmeric,2,4
7169,Uttar Pradesh,MAINPURI,2012,Rabi,Barley,3514,9441
7170,Uttar Pradesh,BALLIA,2016,Kharif,Moong(Green Gram),26,10
7171,Telangana,KHAMMAM,2007,Kharif,Jowar,3088,2297
7172,Uttar Pradesh,BANDA,2011,Kharif,Sunflower,19,32
7173,Karnataka,RAICHUR,2012,Kharif,Sunflower,100715,21923
7174,Odisha,KHORDHA,2011,Rabi,Wheat,38,53.7
7175,Uttar Pradesh,PILIBHIT,2007,Summer,Moong(Green Gram),32,17
7176,Madhya Pradesh,BHIND,2014,Whole Year,Coriander,4,1
7177,Rajasthan,BIKANER,2017,Kharif,Jowar,611,89
7178,Bihar,JAMUI,2013,Kharif,Arhar/Tur,395,660
7179,Karnataka,CHIKBALLAPUR,2022,Rabi,Potato,2650,29905
7180,Maharashtra,SATARA,2012,Kharif,Ragi,9100,7500
7181,Uttar Pradesh,RAMPUR,2008,Kharif,Moong(Green Gram),5,2
7182,Bihar,ROHTAS,2012,Kharif,Maize,511,664
7183,Uttar Pradesh,GONDA,2010,Kharif,Moong(Green Gram),2,1
7184,Andhra Pradesh,GUNTUR,2009,Kharif,Moong(Green Gram),10504,3414
7185,Madhya Pradesh,ASHOKNAGAR,2018,Kharif,Urad,46195,19479
7186,Uttar Pradesh,HAPUR,2020,Kharif,Sugarcane,37894,2368375
7187,Karnataka,BELGAUM,2007,Rabi,Rapeseed &Mustard,382,53
7188,Tamil Nadu,SIVAGANGA,2021,Whole Year,Cashewnut,3432,243
7189,Kerala,KANNUR,2022,Autumn,Rice,2638,5905
7190,Odisha,NABARANGPUR,2008,Autumn,Rice,46750,30700
7191,Chhattisgarh,MAHASAMUND,2022,Whole Year,Banana,19,832
7192,Madhya Pradesh,BETUL,2021,Kharif,Small millets,4152,1687
7193,Chhattisgarh,BALODA BAZAR,2021,Kharif,Maize,86,150
7194,Uttar Pradesh,RAMPUR,2006,Kharif,Arhar/Tur,483,480
7195,Chhattisgarh,KABIRDHAM,2009,Kharif,Moong(Green Gram),202,41
7196,Bihar,BEGUSARAI,2022,Kharif,Horse-gram,249,238
7197,Gujarat,PATAN,2020,Kharif,Other Kharif pulses,300,100
7198,West Bengal,BANKURA,2007,Rabi,Khesari,22,26
7199,Maharashtra,KOLHAPUR,2016,Kharif,Niger seed,1100,300
7200,Uttar Pradesh,BALRAMPUR,2009,Kharif,Moth,3,1
7201,Telangana,MEDAK,2012,Kharif,Dry chillies,3914,4478
7202,Madhya Pradesh,MANDLA,2013,Kharif,Maize,17971,24234
7203,Assam,KAMRUP,2022,Rabi,Pineapple,1614,30256
7204,Madhya Pradesh,NEEMUCH,2017,Whole Year,Dry chillies,79,155
7205,Sikkim,EAST DISTRICT,2011,Rabi,Wheat,1950,2470
7206,Bihar,GOPALGANJ,2005,Kharif,Jowar,1,1
7207,Jammu and Kashmir,SRINAGAR,2009,Kharif,Maize,4701,5770
7208,Rajasthan,JAISALMER,2010,Kharif,Groundnut,2057,1412
7209,Karnataka,HAVERI,2015,Kharif,Soyabean,5866,3962
7210,West Bengal,NADIA,2010,Winter,Rice,127639,327586
7211,Gujarat,JUNAGADH,2008,Whole Year,Dry chillies,100,100
7212,Andhra Pradesh,EAST GODAVARI,2013,Rabi,Urad,44862,8210
7213,Odisha,GAJAPATI,2014,Summer,Groundnut,42,51.8
7214,Karnataka,BANGALORE RURAL,2013,Rabi,Onion,16,166
7215,Madhya Pradesh,SHAHDOL,2011,Rabi,Other  Rabi pulses,1226,509
7216,Puducherry,YANAM,2017,Rabi,Moong(Green Gram),2,1
7217,Chhattisgarh,KOREA,2009,Whole Year,Dry ginger,14,17
7218,Karnataka,GADAG,2016,Rabi,Jowar,65046,62606
7219,Mizoram,LUNGLEI,2010,Whole Year,Tobacco,99,69
7220,Gujarat,MAHESANA,2006,Rabi,Wheat,79300,210300
7221,Bihar,BHOJPUR,2011,Kharif,Other Kharif pulses,12,7
7222,Telangana,MEDAK,2006,Kharif,Horse-gram,500,200
7223,Uttar Pradesh,FATEHPUR,2010,Rabi,Gram,45881,54632
7224,Karnataka,MANDYA,2010,Whole Year,Sugarcane,29686,3356002
7225,Chhattisgarh,GARIYABAND,2021,Kharif,Ragi,71,22
7226,Bihar,BANKA,2011,Rabi,Rapeseed &Mustard,519,286
7227,Assam,DARRANG,2006,Kharif,Mesta,697,3141
7228,Rajasthan,BARMER,2005,Kharif,Castor seed,1800,900
7229,Jammu and Kashmir,SRINAGAR,2022,Kharif,Rice,3977,11779
7230,Chhattisgarh,KOREA,2011,Rabi,Khesari,478,238
7231,Maharashtra,PARBHANI,2021,Rabi,Wheat,20900,23300
7232,Madhya Pradesh,RAISEN,2021,Rabi,Linseed,294,221
7233,Madhya Pradesh,DINDORI,2018,Kharif,Soyabean,6394,5097
7234,Uttar Pradesh,BAREILLY,2022,Kharif,Guar seed,102,83
7235,Punjab,FARIDKOT,2016,Kharif,Rice,95000,414000
7236,Karnataka,BELGAUM,2016,Kharif,Rice,71079,93184.57
7237,Madhya Pradesh,BETUL,2010,Whole Year,Turmeric,1145,500
7238,Bihar,ARARIA,2006,Whole Year,Coriander,163,100
7239,Andhra Pradesh,PRAKASAM,2006,Kharif,Jowar,2400,700
7240,Uttar Pradesh,AURAIYA,2013,Whole Year,Banana,1,38
7241,Karnataka,RAMANAGARA,2022,Whole Year,Arecanut,1452,13435
7242,Assam,SONITPUR,2013,Winter,Rice,122067,185147
7243,Jammu and Kashmir,UDHAMPUR,2011,Kharif,Urad,2109,1074
7244,Odisha,SAMBALPUR,2020,Winter,Sesamum,511,220.8
7245,Meghalaya,RI BHOI,2005,Kharif,Total foodgrain,13829,20172
7246,Assam,NAGAON,2009,Whole Year,Tapioca,20,78
7247,Rajasthan,JAISALMER,2016,Whole Year,Onion,21,127
7248,Odisha,GANJAM,2006,Winter,Rapeseed &Mustard,76,6
7249,Andhra Pradesh,VIZIANAGARAM,2022,Kharif,Turmeric,47,338
7250,Uttar Pradesh,KANPUR DEHAT,2011,Rabi,Peas & beans (Pulses),3165,6406
7251,Bihar,AURANGABAD,2010,Kharif,Other Kharif pulses,109,60
7252,Tamil Nadu,VIRUDHUNAGAR,2009,Whole Year,Sugarcane,3825,383200
7253,Madhya Pradesh,HARDA,2017,Whole Year,Sesamum,43,28
7254,Jharkhand,LOHARDAGA,2015,Rabi,Wheat,2091.76,4022
7255,Andhra Pradesh,SPSR NELLORE,2005,Rabi,Arhar/Tur,500,100
7256,Uttar Pradesh,PILIBHIT,2021,Kharif,Guar seed,32,26
7257,Maharashtra,AHMEDNAGAR,2010,Rabi,Sesamum,100,10
7258,West Bengal,MURSHIDABAD,2019,Rabi,Gram,5178,4733
7259,Gujarat,NAVSARI,2018,Kharif,Moong(Green Gram),300,100
7260,Andhra Pradesh,VIZIANAGARAM,2019,Whole Year,Banana,7433,133645
7261,Karnataka,DAVANGERE,2014,Whole Year,Arecanut,22779,21942
7262,Rajasthan,TONK,2016,Kharif,Other Kharif pulses,150,79
7263,Kerala,MALAPPURAM,2008,Whole Year,Coconut,110378,626000000
7264,Gujarat,AMRELI,2008,Rabi,Jowar,100,
7265,Madhya Pradesh,SAGAR,2019,Kharif,Other Kharif pulses,62,17
7266,Arunachal Pradesh,TAWANG,2019,Whole Year,Dry ginger,21,52
7267,Uttar Pradesh,GONDA,2016,Kharif,Jowar,25,28
7268,Karnataka,KOPPAL,2011,Rabi,Sunflower,48159,6843
7269,Chhattisgarh,KORBA,2011,Kharif,Small millets,2694,727
7270,Bihar,PATNA,2022,Rabi,Rapeseed &Mustard,3137,6224
7271,Uttar Pradesh,KANPUR NAGAR,2018,Kharif,Sugarcane,2972,129936
7272,Maharashtra,SOLAPUR,2021,Summer,Groundnut,3500,4700
7273,Karnataka,KOLAR,2013,Whole Year,Coriander,78,8
7274,Uttar Pradesh,GHAZIPUR,2013,Whole Year,Coriander,18,11
7275,Uttar Pradesh,SITAPUR,2018,Kharif,Rice,156947,310441
7276,Karnataka,DAVANGERE,2017,Rabi,Horse-gram,982,621
7277,Bihar,NALANDA,2012,Summer,Moong(Green Gram),148,82
7278,Puducherry,MAHE,2008,Kharif,Dry ginger,21,13
7279,Assam,KAMRUP METRO,2016,Kharif,Cotton(lint),2,1
7280,Rajasthan,JAISALMER,2006,Whole Year,Dry chillies,108,54
7281,Bihar,NALANDA,2007,Whole Year,Garlic,16,23
7282,Rajasthan,KARAULI,2013,Whole Year,Potato,8,24
7283,Odisha,PURI,2022,Summer,Sesamum,284,92.6
7284,Karnataka,SHIMOGA,2017,Kharif,Rice,115124,265763.75
7285,Karnataka,HASSAN,2017,Kharif,Sesamum,3711,2292
7286,Madhya Pradesh,KHANDWA,2020,Kharif,Soyabean,182297,158893
7287,Himachal Pradesh,UNA,2012,Kharif,Rice,2021,3572
7288,Assam,DARRANG,2020,Kharif,Mesta,335,1636
7289,West Bengal,MALDAH,2012,Rabi,Arhar/Tur,50,32
7290,Uttar Pradesh,UNNAO,2017,Kharif,Moong(Green Gram),3448,511
7291,Uttar Pradesh,FIROZABAD,2010,Kharif,Cotton(lint),9,6
7292,Madhya Pradesh,SEONI,2019,Whole Year,Potato,1138,20630
7293,Karnataka,KOLAR,2015,Summer,Onion,50,151
7294,Gujarat,VADODARA,2018,Kharif,Tobacco,16400,26700
7295,Karnataka,MANDYA,2010,Whole Year,Onion,325,2537
7296,Uttar Pradesh,BALLIA,2020,Rabi,Coriander,45,24
7297,Assam,MARIGAON,2011,Rabi,Urad,600,236
7298,Assam,KAMRUP,2019,Rabi,Arecanut,4250,4802
7299,Madhya Pradesh,KATNI,2008,Rabi,Rapeseed &Mustard,2268,801
7300,Andhra Pradesh,CHITTOOR,2022,Rabi,Cabbage,161,4684
7301,Haryana,REWARI,2007,Kharif,Cotton(lint),2364,3000
7302,Assam,BAKSA,2020,Rabi,Peas & beans (Pulses),1299,1069
7303,Nagaland,MON,2018,Kharif,Sunflower,30,20
7304,Assam,DIMA HASAO,2021,Kharif,Tobacco,19,15
7305,Maharashtra,AURANGABAD,2013,Kharif,Soyabean,8600,10300
7306,West Bengal,DARJEELING,2013,Rabi,Urad,221,136
7307,Rajasthan,DAUSA,2008,Kharif,Maize,3128,3274
7308,West Bengal,MALDAH,2019,Autumn,Rice,3689,8547
7309,Rajasthan,RAJSAMAND,2008,Kharif,Rice,164,154
7310,Bihar,PASHCHIM CHAMPARAN,2020,Rabi,Linseed,2049,1776
7311,Uttar Pradesh,DEORIA,2007,Summer,Moong(Green Gram),301,222
7312,Madhya Pradesh,NARSINGHPUR,2007,Rabi,Other  Rabi pulses,33932,21450
7313,Bihar,NALANDA,2007,Summer,Maize,2011,4880
7314,Assam,NAGAON,2007,Whole Year,Arecanut,6273,5916
7315,Assam,BARPETA,2005,Whole Year,Onion,1245,1868
7316,Chhattisgarh,KANKER,2009,Whole Year,Garlic,18,62
7317,Nagaland,DIMAPUR,2020,Kharif,Sugarcane,1140,49630
7318,Rajasthan,BHARATPUR,2014,Whole Year,Potato,1895,26663
7319,Uttarakhand,UTTAR KASHI,2019,Rabi,Barley,174,246
7320,Andhra Pradesh,VISAKHAPATANAM,2021,Kharif,Lemon,8,64
7321,Madhya Pradesh,KATNI,2019,Kharif,Castor seed,5,1
7322,Kerala,KOZHIKODE,2021,Whole Year,Arecanut,9897,8875
7323,Madhya Pradesh,RATLAM,2011,Kharif,Other Kharif pulses,11309,7224
7324,Rajasthan,KARAULI,2007,Kharif,Other Kharif pulses,24,3
7325,Uttar Pradesh,FARRUKHABAD,2021,Rabi,Potato,34003,785945
7326,Mizoram,AIZAWL,2017,Kharif,Tapioca,20,331
7327,Nagaland,DIMAPUR,2022,Kharif,Moong(Green Gram),130,130
7328,Tamil Nadu,COIMBATORE,2019,Kharif,Ragi,19,50
7329,Andhra Pradesh,VIZIANAGARAM,2011,Kharif,Sesamum,6785,1079
7330,Bihar,PASHCHIM CHAMPARAN,2019,Kharif,Urad,192,169
7331,Uttar Pradesh,SITAPUR,2021,Rabi,Linseed,1,1
7332,Madhya Pradesh,INDORE,2021,Kharif,Jowar,181,212
7333,Assam,CACHAR,2020,Whole Year,Coconut,1058,2202
7334,Tamil Nadu,COIMBATORE,2012,Kharif,Rice,7239,24454
7335,Odisha,NUAPADA,2011,Kharif,Dry ginger,160,290
7336,Punjab,MUKTSAR,2015,Rabi,Barley,2000,8000
7337,Uttar Pradesh,MORADABAD,2015,Kharif,Sesamum,1447,223
7338,West Bengal,BIRBHUM,2005,Whole Year,Linseed,375,50
7339,Punjab,BATHINDA,2014,Kharif,Rice,87000,358000
7340,Odisha,KENDRAPARA,2022,Winter,Urad,5567,2521.9
7341,Chhattisgarh,NARAYANPUR,2021,Whole Year,Jowar,10,6
7342,Odisha,SAMBALPUR,2018,Autumn,Moong(Green Gram),106,29.8
7343,Madhya Pradesh,BURHANPUR,2014,Kharif,Bajra,107,82
7344,Gujarat,BHARUCH,2005,Whole Year,Castor seed,1100,2600
7345,Tamil Nadu,MADURAI,2011,Whole Year,Cauliflower,19,0
7346,Maharashtra,YAVATMAL,2011,Kharif,Cotton(lint),376000,382300
7347,Karnataka,DAKSHIN KANNAD,2008,Summer,Rice,2850,6011
7348,Tamil Nadu,THANJAVUR,2017,Whole Year,Tapioca,266,9169
7349,Tamil Nadu,SIVAGANGA,2021,Whole Year,Arhar/Tur,232,224
7350,Tamil Nadu,KANNIYAKUMARI,2012,Kharif,Groundnut,42,51
7351,Telangana,NALGONDA,2012,Rabi,Maize,455,1554
7352,Rajasthan,CHURU,2011,Whole Year,Coriander,6,7
7353,Jammu and Kashmir,SRINAGAR,2011,Kharif,Urad,139,95
7354,Karnataka,DAVANGERE,2006,Rabi,Maize,1,2
7355,Uttarakhand,RUDRA PRAYAG,2010,Whole Year,Dry ginger,9,
7356,Madhya Pradesh,HOSHANGABAD,2013,Rabi,Wheat,202628,450475
7357,Odisha,NABARANGPUR,2005,Summer,Groundnut,15,33
7358,Uttar Pradesh,MATHURA,2010,Kharif,Small millets,1,1
7359,Tamil Nadu,CUDDALORE,2019,Whole Year,Horse-gram,3,2
7360,Uttar Pradesh,GHAZIABAD,2006,Whole Year,Sugarcane,54811,3459890
7361,Bihar,DARBHANGA,2012,Kharif,Urad,99,70
7362,Madhya Pradesh,BHOPAL,2009,Kharif,Rice,634,407
7363,Bihar,GAYA,2013,Whole Year,Garlic,33,49
7364,Assam,DHUBRI,2006,Rabi,Wheat,17730,15397
7365,Assam,TINSUKIA,2010,Summer,Rice,139,264
7366,Karnataka,BANGALORE RURAL,2016,Whole Year,Dry ginger,57,1816
7367,Himachal Pradesh,SHIMLA,2013,Kharif,Horse-gram,667,237
7368,Odisha,BOUDH,2012,Whole Year,Garlic,171,549
7369,Meghalaya,EAST GARO HILLS,2007,Rabi,Rapeseed &Mustard,752,435
7370,Karnataka,UDUPI,2018,Summer,Rice,158,382
7371,Odisha,DEOGARH,2011,Kharif,Moong(Green Gram),2783,493.7
7372,Uttar Pradesh,RAMPUR,2006,Rabi,Masoor,3274,2010
7373,Assam,DIBRUGARH,2022,Rabi,Urad,521,338
7374,Gujarat,BANAS KANTHA,2005,Kharif,Arhar/Tur,5100,3800
7375,Odisha,NUAPADA,2022,Autumn,Sesamum,378,30.2
7376,Maharashtra,OSMANABAD,2020,Kharif,Cotton(lint),26000,30400
7377,Madhya Pradesh,SHEOPUR,2011,Rabi,Gram,8543,12218
7378,Bihar,ARARIA,2011,Rabi,Other  Rabi pulses,127,94
7379,Bihar,GOPALGANJ,2012,Rabi,Rapeseed &Mustard,2193,2182
7380,Andhra Pradesh,KADAPA,2013,Whole Year,Cashewnut,7,2
7381,Madhya Pradesh,SIDHI,2014,Whole Year,Banana,6,112
7382,Nagaland,PHEK,2021,Kharif,Cowpea(Lobia),120,180
7383,Nagaland,TUENSANG,2020,Kharif,Bajra,100,110
7384,Uttar Pradesh,PILIBHIT,2017,Rabi,Turmeric,7,23
7385,Assam,KOKRAJHAR,2012,Autumn,Rice,26393,22415
7386,Rajasthan,JHALAWAR,2017,Rabi,Barley,302,838
7387,Maharashtra,BEED,2017,Rabi,Safflower,7600,3900
7388,Telangana,MAHBUBNAGAR,2017,Whole Year,Tobacco,5389,10245
7389,Bihar,BHAGALPUR,2021,Kharif,Urad,1981,1808
7390,Uttar Pradesh,MORADABAD,2008,Whole Year,Potato,8239,227899
7391,Haryana,SONIPAT,2006,Whole Year,Potato,441,6600
7392,Uttar Pradesh,BALRAMPUR,2008,Kharif,Small millets,1476,993
7393,Arunachal Pradesh,WEST SIANG,2014,Whole Year,Dry ginger,177,1636
7394,Chhattisgarh,DANTEWADA,2016,Rabi,Moong(Green Gram),345,95
7395,Chhattisgarh,KONDAGAON,2021,Whole Year,Garlic,2,6
7396,Himachal Pradesh,SHIMLA,2014,Rabi,Gram,44,56
7397,Jammu and Kashmir,KATHUA,2008,Whole Year,Garlic,1,1
7398,Maharashtra,KOLHAPUR,2008,Summer,Rice,400,900
7399,Madhya Pradesh,KHARGONE,2005,Kharif,Maize,49100,72300
7400,Haryana,SONIPAT,2011,Kharif,Arhar/Tur,6311,7700
7401,Nagaland,PHEK,2009,Rabi,Gram,100,100
7402,Uttar Pradesh,GONDA,2017,Kharif,Dry chillies,42,37
7403,Assam,BARPETA,2009,Rabi,Gram,219,87
7404,Assam,KOKRAJHAR,2013,Whole Year,Sugarcane,78,2901
7405,Karnataka,TUMKUR,2020,Kharif,Potato,37,236
7406,Bihar,KAIMUR (BHABUA),2017,Rabi,Linseed,1356,1147
7407,Karnataka,DHARWAD,2022,Kharif,Sesamum,348,178
7408,Gujarat,VADODARA,2018,Whole Year,Banana,1500,97200
7409,Assam,HAILAKANDI,2012,Rabi,Other  Rabi pulses,1975,1127
7410,Uttarakhand,HARIDWAR,2020,Whole Year,Onion,6,42
7411,Andhra Pradesh,KADAPA,2012,Rabi,Horse-gram,343,46
7412,Uttar Pradesh,BULANDSHAHR,2010,Rabi,Barley,10523,43555
7413,Odisha,JAJAPUR,2022,Summer,Urad,24,7.1
7414,Tamil Nadu,TIRUNELVELI,2011,Whole Year,Bhindi,315,2067
7415,Andhra Pradesh,KRISHNA,2016,Whole Year,Cashewnut,282,82
7416,Gujarat,SURAT,2019,Kharif,Moong(Green Gram),4800,2100
7417,Punjab,AMRITSAR,2007,Rabi,Rapeseed &Mustard,5000,6000
7418,Uttar Pradesh,KHERI,2016,Summer,Moong(Green Gram),78,44
7419,Chhattisgarh,JASHPUR,2008,Kharif,Ragi,1075,272
7420,Madhya Pradesh,MANDLA,2006,Rabi,Linseed,6100,1700
7421,Chhattisgarh,NARAYANPUR,2016,Kharif,Moong(Green Gram),7,3
7422,Chhattisgarh,KORBA,2015,Kharif,Jowar,377,323
7423,Uttar Pradesh,SANT RAVIDAS NAGAR,2019,Rabi,Masoor,4,3
7424,Madhya Pradesh,BALAGHAT,2019,Rabi,Horse-gram,90,22
7425,Tamil Nadu,THANJAVUR,2013,Whole Year,Coconut,26287,5018
7426,Uttar Pradesh,MAINPURI,2011,Whole Year,Potato,11760,272303
7427,Odisha,KALAHANDI,2019,Autumn,Groundnut,1007,654.6
7428,Manipur,TAMENGLONG,2011,Kharif,Dry ginger,110,180
7429,Punjab,PATIALA,2020,Kharif,Rice,233000,922000
7430,Karnataka,KOLAR,2012,Kharif,Small millets,488,351
7431,Nagaland,KIPHIRE,2022,Rabi,Rapeseed &Mustard,1190,1200
7432,Uttar Pradesh,MATHURA,2009,Rabi,Gram,238,284
7433,Karnataka,KODAGU,2018,Whole Year,Banana,1976,10145
7434,Andhra Pradesh,KURNOOL,2018,Rabi,Groundnut,25403,59265
7435,Maharashtra,NAGPUR,2021,Rabi,Jowar,1800,1500
7436,Tamil Nadu,VELLORE,2021,Whole Year,Sugarcane,11591,1093697
7437,Karnataka,BAGALKOT,2008,Kharif,Horse-gram,2359,2902
7438,Nagaland,ZUNHEBOTO,2018,Kharif,Maize,10050,19590
7439,Karnataka,RAICHUR,2015,Rabi,Sunflower,93898,40141
7440,Maharashtra,SATARA,2020,Kharif,Sunflower,400,100
7441,Maharashtra,NAGPUR,2006,Kharif,Jowar,54500,55900
7442,Bihar,BEGUSARAI,2021,Rabi,Rapeseed &Mustard,8117,17167
7443,Karnataka,BIDAR,2016,Summer,Sunflower,226,180
7444,Andhra Pradesh,VIZIANAGARAM,2016,Rabi,Moong(Green Gram),14514,4557
7445,Uttar Pradesh,GONDA,2012,Whole Year,Sweet potato,174,2022
7446,Karnataka,GADAG,2020,Rabi,Maize,2081,4798
7447,Gujarat,PANCH MAHALS,2017,Rabi,Tobacco,800,1300
7448,Bihar,ARARIA,2015,Whole Year,Sweet potato,693,8832
7449,Gujarat,BHAVNAGAR,2010,Rabi,Small millets,700,200
7450,Madhya Pradesh,DATIA,2017,Whole Year,Linseed,38,28
7451,Bihar,NAWADA,2021,Rabi,Wheat,45493,110926
7452,Assam,DHUBRI,2022,Kharif,Maize,1195,3209
7453,Madhya Pradesh,RAISEN,2018,Kharif,Moong(Green Gram),796,253
7454,West Bengal,BANKURA,2010,Whole Year,Sannhamp,337,1618
7455,Jharkhand,DUMKA,2013,Rabi,Rapeseed &Mustard,550.83,586.63
7456,Meghalaya,RI BHOI,2020,Kharif,Castor seed,3,4
7457,Bihar,BANKA,2007,Rabi,Rapeseed &Mustard,915,810
7458,Bihar,GAYA,2010,Summer,Maize,1702,5492
7459,Andhra Pradesh,SPSR NELLORE,2021,Rabi,Maize,1631,12157
7460,Uttar Pradesh,BANDA,2021,Kharif,Sesamum,14204,2145
7461,Karnataka,UTTAR KANNAD,2013,Rabi,Urad,698,334
7462,Karnataka,BELGAUM,2010,Kharif,Soyabean,49707,42830
7463,Madhya Pradesh,RATLAM,2014,Rabi,Linseed,1604,1886
7464,Bihar,SITAMARHI,2007,Whole Year,Dry chillies,41,55
7465,Chhattisgarh,BASTAR,2016,Rabi,Gram,803,595
7466,Karnataka,RAICHUR,2016,Kharif,Sunflower,67831,30631
7467,Andhra Pradesh,GUNTUR,2008,Rabi,Bajra,31,42
7468,Assam,KAMRUP,2006,Rabi,Other  Rabi pulses,9540,5879
7469,Madhya Pradesh,ASHOKNAGAR,2011,Kharif,Rice,797,708
7470,Karnataka,KOPPAL,2012,Kharif,Arhar/Tur,11807,2490
7471,Bihar,PASHCHIM CHAMPARAN,2018,Rabi,Linseed,650,532
7472,Bihar,SARAN,2008,Whole Year,Onion,317,2080
7473,Maharashtra,NANDED,2022,Kharif,Rice,800,100
7474,Madhya Pradesh,BARWANI,2013,Rabi,Wheat,18130,21423
7475,Maharashtra,BHANDARA,2006,Rabi,Rapeseed &Mustard,1700,300
7476,Karnataka,KODAGU,2010,Kharif,Ragi,365,307
7477,Assam,KARIMGANJ,2010,Rabi,Linseed,28,11
7478,Bihar,BHAGALPUR,2009,Autumn,Rice,43555,53843
7479,Assam,KAMRUP METRO,2018,Kharif,Maize,58,36
7480,Madhya Pradesh,BALAGHAT,2011,Kharif,Niger seed,68,11
7481,Madhya Pradesh,DEWAS,2010,Whole Year,Onion,1018,11691
7482,Bihar,KAIMUR (BHABUA),2005,Rabi,Gram,8473,6278
7483,Maharashtra,BULDHANA,2009,Kharif,Sunflower,100,100
7484,Rajasthan,KOTA,2015,Whole Year,Turmeric,1,3
